youtube_id,time_start,time_end,label
4v5xw6OER-8,0,10,throwing ball
4VITYgTy3ck,43,53,throwing ball
4VLLYKam6ps,64,74,throwing ball
569gUnbK1J8,8,18,throwing ball
5BloUo8YnoY,26,36,throwing ball
5Bwy-RKLPSE,9,19,throwing ball
5fGNeVXIYXE,50,60,throwing ball
5XrDFtdBQEg,167,177,throwing ball
5XVP6HC7WEw,0,10,throwing ball
643lpdFU-1k,28,38,throwing ball
66sqGNByfw4,0,10,throwing ball
66wCDXPsmxI,0,10,throwing ball
6DMVdc0A7g4,48,58,throwing ball
6g-q9p2kDIQ,12,22,throwing ball
6mYCnB1eDUA,31,41,throwing ball
6RYB4OMaSiw,13,23,throwing ball
6zjl86SCymA,14,24,throwing ball
758JyVwGp0k,41,51,throwing ball
7E4EfLTwUSU,5,15,throwing ball
7KA3qXUmBNU,0,10,throwing ball
7m-OoKs_nao,4,14,throwing ball
7qW0lnRdygk,86,96,throwing ball
7qweWSQFdZI,34,44,throwing ball
7uXAeHzz4A8,1,11,throwing ball
7xqRDAa1x4o,190,200,throwing ball
7z1dOvTGYqA,140,150,throwing ball
7Zm1hxA6Xs0,1,11,throwing ball
7_ljeIQDkcw,32,42,throwing ball
86UnaffgjVc,68,78,throwing ball
8DpOHXGHrnI,25,35,throwing ball
8i6qk1giz9c,26,36,throwing ball
8JX4I-yNDGA,17,27,throwing ball
8nFFjwvu4Kg,45,55,throwing ball
8sGiMpNz1fU,16,26,throwing ball
8Zczal-dEO0,46,56,throwing ball
96HyhYrncxE,0,10,throwing ball
9e6-MHMZmLU,158,168,throwing ball
9Fej7z6t0_A,0,10,throwing ball
9isrHYBxuTI,15,25,throwing ball
9uQvQ4Bhl4s,22,32,throwing ball
9WiQZ4ovYU4,44,54,throwing ball
9_UHD4cwtCg,697,707,throwing ball
A1CSE12o27A,0,10,throwing ball
a1RM2naaW-8,20,30,throwing ball
A47y3SETzlY,5,15,throwing ball
a7vNWAdhAgk,10,20,throwing ball
AAd08h9zLkw,0,10,throwing ball
AC55zkfTFbw,3,13,throwing ball
AGJ6cH6Q6lA,1,11,throwing ball
AHdXIq4MMsg,6,16,throwing ball
aK_YGT0WymE,1,11,throwing ball
ALanQMIYZfs,3,13,throwing ball
ASQ9vwk4Qwg,38,48,throwing ball
aVwnSYRFbDw,164,174,throwing ball
aWsCT4YKD5c,5,15,throwing ball
Ax1CtPUeN-8,5,15,throwing ball
AYirIzYSs2o,19,29,throwing ball
Azpf0QIJVOs,0,10,throwing ball
B1aZQxSh7YM,20,30,throwing ball
b2blSqAUq4E,16,26,throwing ball
BhlOPrxNcGY,93,103,throwing ball
BIAq5B-ZECc,80,90,throwing ball
BJPnY3PTCbk,78,88,throwing ball
bP8jprQHYPw,0,10,throwing ball
BrBAItVuuHM,0,10,throwing ball
bs1oNvOQysU,15,25,throwing ball
bvV_0dxTFOk,18,28,throwing ball
bWCkaP61w7o,18,28,throwing ball
bYCgqZf79aY,51,61,throwing ball
bYmLUKQ2XUw,1,11,throwing ball
bZSAhqaaMgA,0,10,throwing ball
c2y1CNvMsMY,125,135,throwing ball
c42u505ieqw,1,11,throwing ball
cAwJ51LEsSI,12,22,throwing ball
cbKc3GylodE,0,10,throwing ball
cIa7JAtHo58,15,25,throwing ball
cKkaeIhoLgw,0,10,throwing ball
clNxenfeBnI,0,10,throwing ball
CmN_0bPQZrM,2,12,throwing ball
cNXLN_s2Ln4,37,47,throwing ball
Cp7rPKRRZc0,2,12,throwing ball
cUwMjCo6Gl0,24,34,throwing ball
CYbIKPKBLHE,26,36,throwing ball
C_yP1POCYlw,15,25,throwing ball
D1hf3G7MmkY,28,38,throwing ball
d31N_V2J1ME,16,26,throwing ball
Da0DRHWuND0,20,30,throwing ball
dgyKLODryBo,10,20,throwing ball
dMRlxK79Nzk,2,12,throwing ball
dO4BreV47Zg,25,35,throwing ball
dPq7rPNRzVg,3,13,throwing ball
DQdXIxIRMRQ,0,10,throwing ball
ds32yX53OoA,0,10,throwing ball
DSgOq6Gzf4o,20,30,throwing ball
DVNM83hWAnQ,69,79,throwing ball
dzr-Kepla20,280,290,throwing ball
EaA3VSUEbIA,20,30,throwing ball
EBu-SlkrB0U,0,10,throwing ball
eflep92FgR4,1,11,throwing ball
eIkgooZzDKY,16,26,throwing ball
EK-F2TMw2a4,37,47,throwing ball
EkeKPRx7hPQ,6,16,throwing ball
eqIio2Ssm1Q,218,228,throwing ball
ERcjap8D-eE,9,19,throwing ball
EsFged6KqUA,3,13,throwing ball
EsGzNhI9qB4,0,10,throwing ball
EShbty9RhvU,15,25,throwing ball
EViNBxZPS3s,2,12,throwing ball
EwBTQs571tA,0,10,throwing ball
ExsG4XqB96E,1,11,throwing ball
eYqUG4E1gV0,38,48,throwing ball
eZpyZ70gOQ4,51,61,throwing ball
F1YdZphFpSA,11,21,throwing ball
F5YSZcMUfgY,0,10,throwing ball
fAGqMCJMGzs,60,70,throwing ball
fcLXrfY2TsM,31,41,throwing ball
fKg3kBbAyNc,14,24,throwing ball
fL6SAClqCtE,51,61,throwing ball
fn1-t-rlULY,6,16,throwing ball
frRqDR6-M38,19,29,throwing ball
fttzd3JF7W0,0,10,throwing ball
FU7tpnhOQTo,17,27,throwing ball
fWAj9UmXDeg,8,18,throwing ball
FwhCxLspsXs,137,147,throwing ball
FyYQtRNtR_s,15,25,throwing ball
g4dL6ZDe1M4,0,10,throwing ball
g8kgELgaYXs,44,54,throwing ball
Gaz8E3TGPIM,254,264,throwing ball
GFoT-tm6P00,3,13,throwing ball
GfsspceNj6E,2,12,throwing ball
GhVdElmcHqA,35,45,throwing ball
gJCKd0C6ZuU,0,10,throwing ball
Gn0BxtQ8iM4,1,11,throwing ball
GP7lfD-ntc0,50,60,throwing ball
gprS6cVIXA8,11,21,throwing ball
gpvu9x7LwRc,38,48,throwing ball
GqO7sUvxv0U,0,10,throwing ball
gqqgRMYesTQ,204,214,throwing ball
guXWwLWx4SI,4,14,throwing ball
Gvy-64c3wmw,14,24,throwing ball
gWlHfRSMGYw,14,24,throwing ball
GxFSrwefj9o,34,44,throwing ball
gyq-FK3MTpo,1,11,throwing ball
H01SuQC2Zqg,23,33,throwing ball
h0RQpK7XAjU,0,10,throwing ball
H7ZIBb8kSVk,71,81,throwing ball
hag4NGp4xnw,9,19,throwing ball
hah3xf-cSDk,2,12,throwing ball
hC9xy2gdqnc,57,67,throwing ball
HCc7o8vDcHU,52,62,throwing ball
HDIjKJKCBOk,84,94,throwing ball
HEaJC2LWr6w,9,19,throwing ball
hJeXc6JlnUY,48,58,throwing ball
Hk_wdmOMkOc,41,51,throwing ball
hncL2B8PlGw,4,14,throwing ball
hOI72BPhhB4,6,16,throwing ball
HsGJRVPcoQY,1,11,throwing ball
hT0JtfK_uSg,4,14,throwing ball
HvavWF7iraI,4,14,throwing ball
hvNaQcbMjec,65,75,throwing ball
HYaOlDEamHY,78,88,throwing ball
I0iNWo57sVY,45,55,throwing ball
i0zjoAVd0_g,17,27,throwing ball
i2jIzuhaRDM,2,12,throwing ball
I527j6ZYQ80,14,24,throwing ball
i7HZc-BqMbk,37,47,throwing ball
ia4f499qCFI,3,13,throwing ball
iA4mDTlHs6s,1,11,throwing ball
IaJbmN1TU0s,59,69,throwing ball
iDc-4C34YEU,0,10,throwing ball
If69gffBQjo,41,51,throwing ball
igesb3tUqTs,12,22,throwing ball
IjMrm6hFghE,63,73,throwing ball
ILei2n150Bo,0,10,throwing ball
IM8CuiCqMg0,0,10,throwing ball
IOLbcPy4WFw,27,37,throwing ball
IQVCe1oADfE,137,147,throwing ball
iXGRkopmoaY,5,15,throwing ball
Ixk2_SvOCXw,8,18,throwing ball
izoeZ3fZT8Q,1,11,throwing ball
J-kl6ju9AHU,11,21,throwing ball
jbtwGQqLNC8,0,10,throwing ball
JCyXfkU8l0c,18,28,throwing ball
JFyBHUY_oxs,134,144,throwing ball
jH-2AoDKXMw,0,10,throwing ball
jha1mY5MF7A,24,34,throwing ball
jHZ-dw5a0Z8,0,10,throwing ball
Ji0ixjirBAI,3,13,throwing ball
JJ6b7Fs1s7E,1,11,throwing ball
jlZZW4fZaBs,52,62,throwing ball
jM5LKcmJ-Po,6,16,throwing ball
jmab778-JfY,11,21,throwing ball
JMGA8PKoL5Y,97,107,throwing ball
JMU0t9TuDM4,18,28,throwing ball
jo_L7jmZYYQ,2,12,throwing ball
JVHm1txprDQ,6,16,throwing ball
jVv9D-okScM,0,10,throwing ball
jwbYaBN0_Is,4,14,throwing ball
jZJEUSiGXy8,10,20,throwing ball
j_DdhzwQQSc,61,71,throwing ball
K16zt9mgNlg,61,71,throwing ball
K1kN1UFgwPA,11,21,throwing ball
K7RDLzqS3Eg,78,88,throwing ball
kIbPsBAYIyU,16,26,throwing ball
kNjm1Nis5fw,0,10,throwing ball
KnX0es9dNYM,23,33,throwing ball
KOOMykYJY1Y,32,42,throwing ball
KrFMu-0H278,69,79,throwing ball
KrmMK7nIUaQ,0,10,throwing ball
KRsBKWhjxco,65,75,throwing ball
ksVjar-xh-Y,0,10,throwing ball
kuy5Qpc5F5o,12,22,throwing ball
Kw0542tiPJY,52,62,throwing ball
kytLXMTRKVM,62,72,throwing ball
k_Kdf_eGquM,29,39,throwing ball
L0P6e2iCHtM,6,16,throwing ball
l4fGD2PifpQ,1,11,throwing ball
l5x3X3xnY2I,21,31,throwing ball
L67hWdlqRi0,23,33,throwing ball
lcIgmZzbHXU,35,45,throwing ball
LeJHjUsvLWI,22,32,throwing ball
lJ28WOi4bsc,9,19,throwing ball
lK7RquCkkTE,8,18,throwing ball
lQL8TqOmxY4,1,11,throwing ball
LvDj94-LwSc,2,12,throwing ball
lx1Cd3l-Bps,7,17,throwing ball
l_TZi8O4BUw,42,52,throwing ball
M-WnNfTec-g,17,27,throwing ball
M3CRZfD-dGU,3,13,throwing ball
M6Qk7su1QyI,7,17,throwing ball
m8gNt1aRaqM,243,253,throwing ball
MA5bhGdrjHc,0,10,throwing ball
MalenY_qceo,5,15,throwing ball
mAnE7iajPRw,12,22,throwing ball
mB-H21w_7uI,0,10,throwing ball
Mc5QFqpgLcI,40,50,throwing ball
mGQ1sfH_Lcg,3,13,throwing ball
mlpwkmRxxqM,1,11,throwing ball
MlsOE3piN1s,16,26,throwing ball
mRRLi_IAuvo,30,40,throwing ball
Mu5fplATFOM,41,51,throwing ball
MVLBx630S44,6,16,throwing ball
MX9-1c1FG-Q,0,10,throwing ball
mYemDY5-QAE,7,17,throwing ball
mzIaIRBv2rE,21,31,throwing ball
n-a9XgmrgJA,19,29,throwing ball
N1O_eONOzRw,45,55,throwing ball
n3m6aJ1t9gg,31,41,throwing ball
n4NKTODkOgM,2,12,throwing ball
N4w8Xy-_NYE,38,48,throwing ball
N7aL6ttU-2o,77,87,throwing ball
N7c3YiiC3lU,29,39,throwing ball
Na9N4nbRsM4,10,20,throwing ball
ND6zcv_Cz1Q,0,10,throwing ball
NeDregGeMFQ,36,46,throwing ball
NfBnC1GLd44,22,32,throwing ball
njPiif2pPZs,67,77,throwing ball
nm7VeeIjR1Y,200,210,throwing ball
NPfFyw3ZDNM,15,25,throwing ball
NPuS4AInEb8,13,23,throwing ball
nQNBTnSUG2o,77,87,throwing ball
NShzn9XVNb4,195,205,throwing ball
nSmjpcE4A6c,1,11,throwing ball
NX7ynW5M1RI,4,14,throwing ball
nYIrPuxEgcs,139,149,throwing ball
NzLLeC7lt3o,3,13,throwing ball
o2WnpoRu7TI,10,20,throwing ball
o3FdqObLRow,1,11,throwing ball
o5-aIDEn_eg,9,19,throwing ball
O8bnBTkUsew,8,18,throwing ball
Ob-GSOKMbSs,4,14,throwing ball
OD4pUXysrDM,36,46,throwing ball
OFzywFOgpn4,2,12,throwing ball
oIg0v26TTJ4,14,24,throwing ball
omCoRVl7Vbc,0,10,throwing ball
Omn6UE_j3L4,0,10,throwing ball
oNIyA7Pm63k,30,40,throwing ball
Os9Veyh9fgs,34,44,throwing ball
owXG7wRZS_4,8,18,throwing ball
P4SbKlyOk6w,50,60,throwing ball
P8D1QhpKAos,32,42,throwing ball
PcXlhi7YtQU,0,10,throwing ball
pD0HFhl3grI,4,14,throwing ball
pD1PPDWXS-A,4,14,throwing ball
PgV4Yqp41Cs,1,11,throwing ball
PhM78-0GPUM,115,125,throwing ball
PJJ8XIG7p84,0,10,throwing ball
PJtAeldIRRU,2,12,throwing ball
PqD6KaRsBB8,18,28,throwing ball
puyB5A4o1Ig,43,53,throwing ball
pVtB7rewtkE,0,10,throwing ball
QblmVzMkaNM,34,44,throwing ball
qc7mHKpMUGk,8,18,throwing ball
QCPJJPgUKgQ,17,27,throwing ball
qFUwBq1CHHY,0,10,throwing ball
QjMQSS_Xkqs,5,15,throwing ball
QkokhOtZLUA,51,61,throwing ball
QouQfvmz37w,2,12,throwing ball
qrPSYfg2gZU,45,55,throwing ball
qtqXwiZaMGM,1,11,throwing ball
R2I_wIGaBVg,26,36,throwing ball
r6aMkH-TT28,22,32,throwing ball
R9cCG9UHhrE,4,14,throwing ball
rBozoY8fwGs,11,21,throwing ball
rGJ_3pv65-w,3,13,throwing ball
Rj3ihtN_CSk,15,25,throwing ball
RJLXkhs1BHU,6,16,throwing ball
rL462RyYaS8,31,41,throwing ball
rlwI8IwYu9Q,152,162,throwing ball
RLXSJPncyUk,10,20,throwing ball
rNKrLqRIDcI,0,10,throwing ball
RrWqUPLFCXg,7,17,throwing ball
rTaPMf_EGh0,65,75,throwing ball
rVf9uqeDd_k,6,16,throwing ball
RvIHD7Yhpqo,32,42,throwing ball
RvM1SZdcanQ,3,13,throwing ball
RvMPDIQFR6A,13,23,throwing ball
RvYVfaQ4HCU,18,28,throwing ball
RwaZZTNfN_Y,4,14,throwing ball
rWgJBNzH-oU,11,21,throwing ball
rXF6FjikGS4,3,13,throwing ball
RxOEgKRdz4s,17,27,throwing ball
rxv5hmFeUYw,5,15,throwing ball
RX_Klsj6b2I,11,21,throwing ball
RyhSSl3TFvM,46,56,throwing ball
RZ91Bwyhx0g,2,12,throwing ball
s0pOs7EorlM,4,14,throwing ball
s3giqxPaqV0,41,51,throwing ball
S7iiiMQn7vo,0,10,throwing ball
S8sToqEfVnQ,0,10,throwing ball
SBmWfOJAocY,21,31,throwing ball
SdStm156724,13,23,throwing ball
SEzlqzNqG_Q,3,13,throwing ball
SL8KNuptDrE,31,41,throwing ball
sn7a8hs-Eck,6,16,throwing ball
sRbrmPfF9mY,3,13,throwing ball
SrBSdk0Ae4I,1,11,throwing ball
ssVB7Cwpd4g,2,12,throwing ball
Suw91Hqn1Hw,7,17,throwing ball
swdftyX3LDU,129,139,throwing ball
T5XNgZ13Ymc,15,25,throwing ball
T6dftksQkWM,36,46,throwing ball
TbRQ3weJEhE,27,37,throwing ball
tcEv27SdrJs,26,36,throwing ball
tcIoZkrtkuY,1,11,throwing ball
tG0XUdnCB28,35,45,throwing ball
TGwDjknA8hQ,35,45,throwing ball
TkaMgP2DLRk,132,142,throwing ball
tkyzHhoEdUc,1,11,throwing ball
tTLTFuR3v3s,4,14,throwing ball
TuORVZPvloo,3,13,throwing ball
Twv_f9WlCOA,242,252,throwing ball
TxiyvGw4DuE,130,140,throwing ball
tYICvp6qWgk,6,16,throwing ball
u0snF80SEZM,78,88,throwing ball
U7DVlZk2zog,13,23,throwing ball
U87RJqCZT8w,6,16,throwing ball
uHz9TcToNwY,116,126,throwing ball
uJsVjIJPna0,0,10,throwing ball
UO3luznFBco,37,47,throwing ball
Uof65u9xwKo,9,19,throwing ball
Up4134IRXls,14,24,throwing ball
UUYMLYpjaLA,0,10,throwing ball
uve7Zhy6ID4,3,13,throwing ball
uXMpDAcRtD0,2,12,throwing ball
v1szsnJLCy8,118,128,throwing ball
V69qpniKZYE,3,13,throwing ball
VDIE2wo8lw8,0,10,throwing ball
VEyko7yLd2c,3,13,throwing ball
vkngPqubT60,41,51,throwing ball
VMees8a3uKI,23,33,throwing ball
VXnQGkTPiqo,125,135,throwing ball
VXRavH0kL58,51,61,throwing ball
VZbirPGZncA,21,31,throwing ball
W43XNdACMgU,17,27,throwing ball
W4oyoZ3iGug,496,506,throwing ball
w7Nl9E_lXeU,347,357,throwing ball
W9rQFIk9z4A,2,12,throwing ball
wbjNHE-zEYg,0,10,throwing ball
wCQOJdvNg2I,25,35,throwing ball
wEJyvRQOsSg,0,10,throwing ball
Wf2sO7f-DGA,6,16,throwing ball
WfSStMtTS4Q,0,10,throwing ball
wiWT1yMJ2Us,2,12,throwing ball
wmT8l6I6lTA,0,10,throwing ball
wOXqaVxY7Zs,9,19,throwing ball
wqCRhXHHMrI,0,10,throwing ball
Wt_SdNfG_wg,0,10,throwing ball
wVOsCSY95UI,13,23,throwing ball
wYsJV4fmHJo,1,11,throwing ball
x-CyuAEVQIk,2,12,throwing ball
X1WvqCq3sXg,0,10,throwing ball
X2Rtstyvy7g,107,117,throwing ball
XbFs1qOsnLw,70,80,throwing ball
Xbh7NBI5zyg,1,11,throwing ball
xbngrR_An3Q,14,24,throwing ball
xDGE2h_5Yxo,25,35,throwing ball
xdP_okO8Ry8,3,13,throwing ball
xfDHbcOAFKE,16,26,throwing ball
xGbNxfVMbwc,4,14,throwing ball
xKfha5RI97c,19,29,throwing ball
XKN1T498ZNw,194,204,throwing ball
XKR-CdlJJLg,12,22,throwing ball
XpE34XGY0OM,18,28,throwing ball
xtcK62FKgdM,3,13,throwing ball
xTYs5OGkTDE,15,25,throwing ball
XxGZw7PoUIw,8,18,throwing ball
Xxwubt1_bIE,14,24,throwing ball
y1gnp6ZrI28,50,60,throwing ball
Y1yZd_pUWtM,4,14,throwing ball
y34QkMceptw,14,24,throwing ball
y5DC0r3ouGo,1,11,throwing ball
y9xvgEiMY6Y,123,133,throwing ball
yaS61_uvzIY,1,11,throwing ball
YCWm_TlUX_Y,45,55,throwing ball
YhFCnMum0G4,0,10,throwing ball
YIiPLFhM_uE,4,14,throwing ball
YpyoGk7ilUg,2,12,throwing ball
ytv55w039L0,1,11,throwing ball
YvomJ-S5Y4I,0,10,throwing ball
ywMBSIfYlTA,52,62,throwing ball
Yy4SoaswX4c,24,34,throwing ball
yyNKtqvMv-8,24,34,throwing ball
Y_iOIDHSuGs,135,145,throwing ball
Y_PZu6cWg_I,38,48,throwing ball
Z1Zp59eyrig,6,16,throwing ball
z2HukbJDYq4,0,10,throwing ball
Z9WKmQ4mHTY,130,140,throwing ball
zgNKnvgCBOc,3,13,throwing ball
zh57hJ7brGA,46,56,throwing ball
ZJZ_t7NuTSc,1049,1059,throwing ball
Zl24mAiK5p8,5,15,throwing ball
zPHpxE-fOTw,2,12,throwing ball
ztcKQeVousg,25,35,throwing ball
ZTfPLgRDBOA,1,11,throwing ball
zU53RID4Prg,6,16,throwing ball
ZUhfi7kv99c,1,11,throwing ball
ZVyRh8pkyG8,18,28,throwing ball
zWAQU9DkpZY,10,20,throwing ball
ZXLD63yPWgA,57,67,throwing ball
zy16hJjY3gs,4,14,throwing ball
zYk6h_O5NNs,13,23,throwing ball
_0_JyHA21fI,144,154,throwing ball
_cPxY0LLjus,16,26,throwing ball
_E7E6QxKJ9w,22,32,throwing ball
_gf6x5vDw30,4,14,throwing ball
_IL5W97SP-M,0,10,throwing ball
_MGdY8Y61DQ,2,12,throwing ball
_sYqC475cec,1,11,throwing ball
_vD8Ke1l_CM,4,14,throwing ball
-2-2p5R_ujo,162,172,walking the dog
-5kButbj9OE,36,46,walking the dog
-6VzhYhWDMY,5,15,walking the dog
-6wkYqjFei0,15,25,walking the dog
-9L5fpps3-M,53,63,walking the dog
-d_4wMddlK8,19,29,walking the dog
-M9djkf2nL4,0,10,walking the dog
-nt0YjZdboY,20,30,walking the dog
-oBY_zORv8I,3,13,walking the dog
-OlQoUmWtdw,18,28,walking the dog
-pUiDc8X-To,55,65,walking the dog
-rTGNNeCRGI,0,10,walking the dog
-SPSjyPKalY,0,10,walking the dog
-ul8OLAcsuc,47,57,walking the dog
-YCuMrVTf0U,79,89,walking the dog
07SD274Dems,0,10,walking the dog
08gIDD85azQ,0,10,walking the dog
0cK13Pf2Rx8,9,19,walking the dog
0cLUOV3oMbQ,28,38,walking the dog
0dI9nksFKUA,92,102,walking the dog
0F-mgdx8tjU,110,120,walking the dog
0hSgEonuekA,6,16,walking the dog
0K58XC5z9xU,223,233,walking the dog
0lO0XSRNN6w,6,16,walking the dog
0lp9mBNDAQM,2,12,walking the dog
0M4ScBpCmig,10,20,walking the dog
0P35GPu_hik,186,196,walking the dog
0PTCyNDpb7c,11,21,walking the dog
0q9UyoQvrkI,232,242,walking the dog
0sL5rRoMgLs,15,25,walking the dog
0x1l1uv8Xrw,45,55,walking the dog
0YLIT4KpdVE,0,10,walking the dog
16uR8HdFOF0,35,45,walking the dog
19e4kRjqTr0,120,130,walking the dog
1e7t_OXT3KU,43,53,walking the dog
1edFe5yMLqY,0,10,walking the dog
1GgjdxJgIOU,2,12,walking the dog
1JOn1e9-oUM,4,14,walking the dog
1kLg-z53sKg,211,221,walking the dog
1lOuuozuYA0,600,610,walking the dog
1SE2yMu1dGQ,3,13,walking the dog
1SvxjhDZTDM,120,130,walking the dog
1TmsbEcPe2U,3,13,walking the dog
1x0tWN9_5Sc,289,299,walking the dog
1z12gQAKBzA,65,75,walking the dog
2-p7n5NAIa0,81,91,walking the dog
25CojeO8idM,13,23,walking the dog
2BMZLwgMQ3M,13,23,walking the dog
2BPmiJCwtqQ,15,25,walking the dog
2GwPFPrm78g,28,38,walking the dog
2I3UPiSMYkc,252,262,walking the dog
2ilBLJQ8JoE,8,18,walking the dog
2K3seca9MBM,11,21,walking the dog
2KJLPx88F-w,145,155,walking the dog
2rbLzFHhJHs,12,22,walking the dog
2uEb95JWE8U,58,68,walking the dog
2xKu6WQ8vjo,2,12,walking the dog
2ZAzMtwwSvc,112,122,walking the dog
317fwDrU2Fs,6,16,walking the dog
31jLBbcC2FI,51,61,walking the dog
33dpbji3oo4,4,14,walking the dog
33eydjChAqs,37,47,walking the dog
33o1as5BxYg,12,22,walking the dog
364SSWHyl58,273,283,walking the dog
36fa3fpL-2o,38,48,walking the dog
37ZaUVspFf0,27,37,walking the dog
3ciHJ8-3toY,0,10,walking the dog
3fafEtnNdUE,18,28,walking the dog
3Hu2t4xZzw0,14,24,walking the dog
3I5rNEbZkzw,9,19,walking the dog
3Q9i4-iO0KM,1,11,walking the dog
3TDnpkMI4Zk,43,53,walking the dog
3uyAlJapacY,11,21,walking the dog
3YjKMF3zJMU,96,106,walking the dog
3ylk2NJAXmY,9,19,walking the dog
3ZBE4qryr6I,40,50,walking the dog
3zyVeCRO3JE,0,10,walking the dog
3_jHpusqqHc,68,78,walking the dog
40Zx2rHvvTg,57,67,walking the dog
42HQe4Vknhc,4,14,walking the dog
467S78fAjbI,7,17,walking the dog
48aOrZUJqzQ,62,72,walking the dog
48mwlLM5AYI,9,19,walking the dog
4cdPdcswPUM,335,345,walking the dog
4fB_nycL6Vs,7,17,walking the dog
4kR_qnppCyc,34,44,walking the dog
4trc6TdSoxg,14,24,walking the dog
4z6ZGQuQH6s,1,11,walking the dog
5-8-H9Ed1U0,21,31,walking the dog
50MQBlCYZjc,8,18,walking the dog
52lbUT8bXoQ,37,47,walking the dog
52tMLtvZrgQ,557,567,walking the dog
53xp4pnZP0M,26,36,walking the dog
5ahCnW3jQ9w,21,31,walking the dog
5am3t5QMRlE,165,175,walking the dog
5DoHSvxdcvs,11,21,walking the dog
5fCKFjR1LCs,25,35,walking the dog
5hOMxDRnX6E,1,11,walking the dog
5jAhDIntjo0,347,357,walking the dog
5jOx1vJygD0,192,202,walking the dog
5K3e-ysMnp0,16,26,walking the dog
5lE9TBNMj6k,1,11,walking the dog
5NzxPfYDsFA,3,13,walking the dog
5pQT8LYL-_E,9,19,walking the dog
5QaGvO1iF2c,9,19,walking the dog
5rEOipEULgc,237,247,walking the dog
5sjKnfZM44M,1,11,walking the dog
5V-MvyiIVVg,0,10,walking the dog
5XaccdpbkTw,7,17,walking the dog
5xBZVN9phiM,2,12,walking the dog
648MTUbAPFs,10,20,walking the dog
6GizJizW15Q,117,127,walking the dog
6gjPxFr1m98,309,319,walking the dog
6hFjjLIJM8s,92,102,walking the dog
6hq5rLMYoao,1,11,walking the dog
6Jb-cbTNOJ8,198,208,walking the dog
6kA6NPku8I8,17,27,walking the dog
6lKrAL4y92o,33,43,walking the dog
6tBIePtumoc,60,70,walking the dog
6uyjZrvTpDI,36,46,walking the dog
6VljTgJ1SsY,31,41,walking the dog
6w9JtZ0xjVI,4,14,walking the dog
6YZEO2M_9L0,29,39,walking the dog
6ZD_U-bDHyQ,13,23,walking the dog
6zkWMFkFjcc,1,11,walking the dog
6_tEj7OLFaI,52,62,walking the dog
73gVgqKF8J4,28,38,walking the dog
74_8P-edJs0,55,65,walking the dog
751PvaOBuvI,32,42,walking the dog
76tUfhBCYvY,3,13,walking the dog
7AAq4MFFBa4,2,12,walking the dog
7dcl5pcS0f0,40,50,walking the dog
7IF4V6Sv5Ks,203,213,walking the dog
7JLS4Xdsrzc,71,81,walking the dog
7jM5Wyjbxs0,20,30,walking the dog
7mhZ5B5Dhdg,27,37,walking the dog
7v-YuLa0mVU,219,229,walking the dog
7wGkVNLwYp8,33,43,walking the dog
7wkAGjgaAB4,3,13,walking the dog
7WuoKRGOQks,0,10,walking the dog
7WyXavKU2kg,30,40,walking the dog
7yplZJxlhlo,89,99,walking the dog
81TaPkAyEi0,399,409,walking the dog
83gvzKo_jtU,46,56,walking the dog
85veEceQkw4,232,242,walking the dog
8e9Yz_WNWIM,6,16,walking the dog
8HeyDsfvb9o,65,75,walking the dog
8ibZkXK6hkU,6,16,walking the dog
8intWipTVGU,4,14,walking the dog
8JBTs_fiiEo,66,76,walking the dog
8jpKoEdTV08,17,27,walking the dog
8jZVzfmw8R0,61,71,walking the dog
8MUprn1cny0,5,15,walking the dog
8NTFq8lPDjc,2,12,walking the dog
8o5Gf7vJrd4,7,17,walking the dog
8ogVFAkaqDg,0,10,walking the dog
8PzOncsZi5k,4,14,walking the dog
8rh3V1miZ6k,15,25,walking the dog
8T7qrJp__T8,24,34,walking the dog
8ttvdhUx0Qk,39,49,walking the dog
8uBnsrQ3gko,7,17,walking the dog
8V1CliDyyV0,11,21,walking the dog
8_T0kkLMH-s,1312,1322,walking the dog
97Y5HZe0jr8,22,32,walking the dog
9C_wu6GHGs8,0,10,walking the dog
9ebaoXFXQ00,6,16,walking the dog
9ETbfvxrInY,32,42,walking the dog
9Fus7nJ4sfs,22,32,walking the dog
9GgJf5DmeOE,1,11,walking the dog
9Hyt7QFdn44,250,260,walking the dog
9m10REi3rvY,218,228,walking the dog
9myVl_cJllc,66,76,walking the dog
9rxPpMzuGN4,3,13,walking the dog
9tSvC6joz8g,47,57,walking the dog
9TvxED8oHr8,23,33,walking the dog
9Ug8Yol4wmk,13,23,walking the dog
9xYcrnnbALs,13,23,walking the dog
a-jhT4DY9_0,21,31,walking the dog
A3UFexx3nnE,0,10,walking the dog
a4_Xmt4Oxo8,12,22,walking the dog
A5iyXuXHiZQ,243,253,walking the dog
a6DbOQqaahc,8,18,walking the dog
a7UR-STZvZA,57,67,walking the dog
a9jkbha8bmc,2,12,walking the dog
A9uNV58qHSs,199,209,walking the dog
AAFQR8ONplA,105,115,walking the dog
AcwnXJV6jIM,11,21,walking the dog
Ad8mQpZ4Uig,93,103,walking the dog
Adcn_vxVoeI,32,42,walking the dog
ADYK3hx3xaM,9,19,walking the dog
aggshv3deGw,7,17,walking the dog
aGmAcwHSqWo,16,26,walking the dog
AGN8wolbtTA,212,222,walking the dog
AGXfIssaIQ0,6,16,walking the dog
aHDT5dvFdy8,1,11,walking the dog
aHib3E1XnuA,63,73,walking the dog
